,title,price,img,post,condition
10,Amazon firestick cashapp google pay,30,https://images.craigslist.org/00P0P_1s9iHtb3ujO_600x450.jpg,4k unlocked free movie streaming,
11,Studio wireless 3 beats cashapp google pay pickup,60,https://images.craigslist.org/00b0b_1hTNMSMhY7H_600x450.jpg,Includes all listed,
12,"31.5"" Samsung TV",55,https://images.craigslist.org/01616_7K1I99B8r2u_600x450.jpg,"In good condition
Cash only",excellent
13,Sony CCP-1300,80,https://images.craigslist.org/00808_eA79dqoApMa_600x450.jpg,Comes with dust cover.,
14,Cables of all types for $2 each,2,https://images.craigslist.org/00W0W_liJudSG1rOf_600x450.jpg,"I have an excess of many types of cables- USB, Micro USB (several types), ethernet, coaxial, different types of power cables, telephone, etc. You name it I very well might have it. Need to get rid of some of this stuff ASAP. Contact me to inquire (text or email) and if I have what you need I’d be glad to set something up! Thanks!",like new
15,DJI Drones From $9.65/Month* ($0 Due Today) | Authentic DJI™ Drone,9,https://images.craigslist.org/00V0V_8Tqek2pByn2_600x450.jpg,"Dynnex Drones is a DJI™ Authorized Retailer!

Visit Our Store & Shop For Your Next Drone!
www.DynnexDrones.comCall Us Today! 888-469-5963(Phone Support: Monday - Friday 9AM-5PM EST)Email Us Today! support @dynnexdrones.com


We're an authorized retailer for the top drones & quadcopter brands! Including DJI™ Drones, Autel™ Drones, Parrot™ Drones, and more. We have drones for every experience level and every buyer budget.
✅ Do you have a drone business or want to start one? We got you covered!
✅ For all you beginners who want an affordable drone, we have that too.
✅ Or maybe you are looking for a drone for your children or grandchildren we can help you pick out the right drone for you.
CONTACT US → We are here to help. Let us know if you have any questions.

Shop With Complete Peace of Mind.
DynnexDrones.com is a ""one-stop shop"" for ALL your drone needs. We stock drones, drone bundles, mini drones, quadcopters, drone accessories, drone cases, drone VR goggles, drone remotes & more! We also offer 1 & 2 year ""crash protection"" plans for every drone that we carry.
✅ Professional and Courteous Team

We understand the challenge of making a large purchase and we are here to help you every step of the way. If you have questions Before and After you purchase we are here for you!

✅ Full Factory Warranty.

Being an Authorized DJI Retailer means your drone is 100% covered by DJI's standard warranty

✅ We also offer 1 & 2 year ""Crash Protection"" plans for every drone that we carry.

Accidental Crash Plans provide you with complete peace of mind knowing your DJI aircraft is covered in case you crash.

✅ All drones $400+ qualify for FAST & FREE SHIPPING!!

Once approved, your drone will ship within 1 business day (excludes weekends & holidays)

✅ This week only use promo code DYNNEX-SAVE10 for an extra $10 off your drone purchase!**

Easy Drone Financing Options.
✅ Fly Now. Pay Later. with our ""$0 Due Today"" Drone Financing option!

Get ""Instant Approval"" and ""No Obligation"" to buy...

Pre-Approval doesn't affect your credit score → DynnexDrones.com/pages/Drone-Financing
We are proud to offer financing through Bread™. Plans starting under $9.65/month* are now available!
Using the financing option is easy, just follow these 3 simple steps:

Go to DynnexDrones.com and shop for what you'd like, then click the red 'Pay As Low As' finance button on any product page.
Once you click the button, an application window will open.
Complete the short application (less than 2 minutes) and you will know right away if you're approved. It's as simple as that!


For ""no obligation"" pre-approval that doesn't affect your credit score visit → DynnexDrones.com/pages/Drone-Financing


Email us at support @dynnexdrones.com with any questions! 



We offer Brand New, Authentic DJI™ Drones!

~ As well as other top drone models, like Autel™ and Parrot™
Here are some of the most Popular DJI™ Drones we carry:

DJI MAVIC 2 PRO
DJI MAVIC 2 ZOOM
DJI MAVIC PRO
DJI MAVIC PRO PLATINUM
DJI MAVIC AIR
DJI SPARK
DJI TELLO
DJI PHANTOM 4 PRO V2.0
DJI INSPIRE 2
DJI GOGGLES RE
DJI OSMO POCKET & MOBILE

See everything here → DynnexDrones.com

DJI-Certified Refurbished w/ Full Warranty
~ ALL Refurbished models come factory sealed from DJI™ and include everything that is found in a new package.
Here are some of the most Popular DJI™ Refurbished Drones we carry:

DJI MAVIC PRO COMBO
DJI MAVIC PRO
DJI MAVIC AIR COMBO
DJI MAVIC AIR
DJI SPARK COMBO
DJI SPARK
DJI INSPIRE 1
DJI INSPIRE 2
DJI PHANTOM 4 PRO
DJI PHANTOM 3 SE 4K (Limited Quantity)

See everything here → DynnexDrones.com/collections/DJI-Refurbished

About Us
www.DynnexDrones.com
Dynnex Drones is a top-tier industry-leading online aerial and enterprise drone retailer and one of the largest DJI™ Authorized Retailers in the United States.
Specializing in the supply of high-end drones for a variety of commercial, private, and recreational needs. From aerial photography, videography to inspection solutions, surveying and more, we have drones that are optimal for every application. Just ask our top notch customer service team.


*This example payment is based on the listed product price of $299 (for the refurbished DJI™ Spark drone) assuming a 36 month term loan and a 9.99% APR. Your terms may vary and are subject to credit approval. Rates range from 6.99% to 29.99% APR. Bread® loans are made by  Cross River Bank, a New Jersey Chartered Bank, Member FDIC.

**Order total must be at least $400 to use this promo code. 


*Multirotors* *Drone #Drones* *DJI* *Parrot* *Parrot Drones* *DJI Drones* *Flir* *Mavic 2* *Mavic2* *Mavic2Pro* *Spark* *Mavic* *Mavic Pro* *P4P* *Phantom 4 Pro V2.0* *Phantom4ProV2.0* *Phantom 4 Pro* *Phantom 3* *Phantom 4* *Inspire* *Inspire 1* *Inspire 2* *Osmo* *Osmo Pocket* *Osmo Mobile* *Tello* *Ronin* *DJI Goggles* *Aerial Photography* *GoPro* *FPVRacing* *FPV* *FirstPersonView* *RC Aircraft* *Refurbished* *Refurbished Drone* *Refurbished DJI*


Location: richmond.craigslist.org",new
16,Slimline 175Watt (3 in 1) Power Inverter for sale or trade,,https://images.craigslist.org/00D0D_jrK8KCS350O_600x450.jpg,"I have (for sale or trade) an extra 3 in 1 Slimline 175Watt power inverter.
Brand new and never opened, this item you plug into the cigarette
lighter of your car/truck and it has three sockets for output:
- USB port
- 110V ac outlet
- An additional cigarette lighter outlet",
17,Texas Instrument and Hewlett Packard Calculators for Sale/Trade,,https://images.craigslist.org/00q0q_gliuSWt9P2T_600x450.jpg,"Items I want to sale or trade away:
- Hewlett Packard Model: 10B (Business Calculator)
- Texas Instrument Model: TI-36x (Solar Scientific)
- Texas Instrument Model: TI-30Xa
- Texas Instrument Model: TI-30XIIS
- Texas Instrument Model: TI-30x (Scientific Calculator)
- Texas Instrument Model: TI-30STAT (Statistical Calculator)
- Texas Instrument Model: TI-35Plus (Scientific Calculator)
- Texas Instrument Model: TI-83Plus (Graphing Calculator)
- ESR-903 Scientific Calculator",
18,Garmin Nüvi 40 GPS Navigator,,https://images.craigslist.org/00d0d_b0uTck9V0yZ_600x450.jpg,"I'm parting with my spare Garmin GPS navigational device.

Garmin nüvi 40 4.3-inch Portable GPS Navigator

Essential Series Navigation for Your Car
- 4.3"" touchscreen
- Preloaded maps with millions of POIs
- Lane assist with junction view
- Speaks street names
- Speed limit indicator",
19,"Dynex TV - 32""",50,https://images.craigslist.org/00j0j_eFg9GNQ0UUG_600x450.jpg,"Dynex TV - 32""

Text if interested: 703 853 095sixx",make / manufacturer: Dynex
20,HLG 65 LED panel in 4000k 65w with Meanwell driver and hanging clips,100,https://images.craigslist.org/00F0F_2rVLpk975Nr_600x450.jpg,"Horticulture Lighting Group's HLG 65 high quality LED grow light, with Meanwell driver. See photo.

Email or text 7zero3 seven8nine 4three5five.",like new
21,HP Envy 5055 Printer,20,https://images.craigslist.org/00r0r_3p6f6fxKSfP_600x450.jpg,Gently used HP Envy 5055 Printer. Includes USB & power cords.,excellent
22,NovAtel Jetpack MiFi 6620L Verizon Wi-Fi Hotspot,120,https://images.craigslist.org/00m0m_dzi0XBJG97W_600x450.jpg,(Four) NovAtel Jetpack MiFi 6620L Verizon Wi-Fi Hotspot Modem,excellent
23,Nintendo Switch Lite (Turquoise),150,https://images.craigslist.org/00I0I_jo9bLL2Xwn0_600x450.jpg,(New) Richmond area inquiries only! No mailing.,
24,"Two 24"" Acer monitors",100,https://images.craigslist.org/00q0q_7ib5UvqrVob_600x450.jpg,"I have two 24"" Acer monitors that I barely use but have been used a few times for gaming. Willing to sell separately or together.",like new
25,Aiwa CD PLAYER/TAPE PLAYER STEREO SYSTEM,50,https://images.craigslist.org/00S0S_13BOnyejLmy_600x450.jpg,50$ firm(no offers accepted) and cash only.Everything works except the aux port. Could be an easy fix for someone.price is firm.cash only. Porch pick up in the Fan. Deleted when sold. Smoke free home. 3 disk player and tape player. Tape player works,
26,Google Home mini. WEST GRACE ST PICK UP,20,https://images.craigslist.org/00q0q_BtHu2kOMLI_600x450.jpg,SERIOUS INQUIRIES ONLY.Like new. Rarely used.1 week old. Comes with everything you see in the picture! Smoke free home. Deleted when sold. 20$ cash.  No offers accepted. WEST GRACE ST PORCH PICK UP ONLY.CANT MEET OR DELIVER.,like new
27,42” Phillips TV (needs repair),40,https://images.craigslist.org/00w0w_d8sTDU7xWB0_600x450.jpg,"42” Phillips TV on swivel stand. Freezes when turned on, might need repair or could be used for parts, but otherwise good condition. Need it gone ASAP, $40 OBO",fair
28,Realistic MPA-90 PA Amp,60,https://images.craigslist.org/00Q0Q_fU7PpMKGVme_600x450.jpg,"Fully working Realistic model MPA-90, 100 watt PA amp,
Included is original amp manual and pair of speaker cables.",excellent
29,Tripod,10,https://images.craigslist.org/00D0D_bPRglO1aSRs_600x450.jpg,3ft. Has a few blemishes but in working condition.,
30,Saramonic Smartmixer,140,https://images.craigslist.org/00o0o_2HVSfTPQQ5j_600x450.jpg,"Captures great sound for cameras and 
smartphones. Barely used.",
31,42” Westinghouse TV,50,https://images.craigslist.org/00202_c5x4QPTR88Z_600x450.jpg,"Bought a new TV and looking to sell this 42” Westinghouse 4258, 1080p LED TV.
Power cord included, no remote. Works great! Comes from a smoke-free home. No delivery / Cash only",good
32,"(NO CREDIT FINANCING) iMac 21.5"" 3.1GHz i3, 8GB, 120GB SSD",299,https://images.craigslist.org/01313_jOQOInemmPr_600x450.jpg,"(WE FINANCE) This certified pre-owned iMac 21.5"" 3.1GHz i3, 8GB, 120GB SSD is in excellent condition and fully functional. Upon request, we will include a data transfer and Office at no additional charge. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.


Processor:
CPU: Intel Core i3 
CPU Speed: 3.1GHz
Onboard RAM: 8GB
Maximum RAM: 8GB

Video:
Screen: 21.5-inch (diagonal) LED-backlit glossy widescreen
GPU: AMD Radeon HD 5750M
VRAM: 256MB

Storage:
Hard Drive: 120GB SSD

Networking:
Ethernet: Optional Apple USB Ethernet Adapter or Thunderbolt to Gigabit Ethernet Adapter
WI-FI: (802.11ac)
Bluetooth: 4.0

Mac OS X: High Sierra 10.13.6

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
33,"(NO CREDIT FINANCING!) MacBook Pro 13"" 2.7GHz i7, 8GB, 240GB SSD",499,https://images.craigslist.org/00R0R_6amkq1OsT3r_600x450.jpg,"(WE FINANCE) This certified pre-owned MacBook Pro 13"" Early 2011 2.7 GHz i7, 8GB RAM, 240GB SSD is in excellent condition and fully functional. Upon request, we will include a data transfer and Office installation at no additional charge. Also included in price is a charging cable and adapter, and hard shell protective case. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.


Processor:
CPU: Intel Core i7 
CPU Speed: 2.7GHz
Onboard RAM: 8GB
Maximum RAM: 8GB

Video:
Screen: 13.3-inch (diagonal) LED-backlit glossy widescreen
GPU: Intel HD Graphics 3000
VRAM: 512MB

Storage:
Hard Drive: 240GB SSD

Networking:
Ethernet: Optional Apple USB Ethernet Adapter or Thunderbolt to Gigabit Ethernet Adapter
WI-FI: (802.11ac)
Bluetooth: 4.0

Mac OS X: High Sierra 10.13.6

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
34,"(NO CREDIT FINANCING) MacBook Pro 15"" 2GHz i7, 8GB, 250GB SSD",499,https://images.craigslist.org/00C0C_gALkFfwcDj8_600x450.jpg,"(WE FINANCE) This certified pre-owned MacBook Pro 15"" 2 GHz i7, 8GB RAM, 250GB SSD is in excellent condition and fully functional. Upon request, we will include a data transfer and Office installation at no additional charge. Also included in price is a charging cable and adapter, and hard shell protective case. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.


Processor:
CPU: Intel Core i7 
CPU Speed: 2GHz
Onboard RAM: 8GB
Maximum RAM: 8GB

Video:
Screen: 15-inch (diagonal) LED-backlit glossy widescreen
GPU: Intel HD Graphics 3000
VRAM: 512MB

Storage:
Hard Drive: 250GB SSD

Networking:
Ethernet: Optional Apple USB Ethernet Adapter or Thunderbolt to Gigabit Ethernet Adapter
WI-FI: (802.11ac)
Bluetooth: 4.0

Mac OS X: High Sierra 10.13.6

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
35,"(NO CREDIT FINANCING) MacBook Pro 13"" 2.5GHz i5, 8GB, 250GB SSD",599,https://images.craigslist.org/00T0T_6xKXIf4utfh_600x450.jpg,"(WE FINANCE) This certified pre-owned MacBook Pro 13"" Mid 2012 2.5 GHz i5, 8GB RAM, 250GB SSD is in excellent condition and fully functional. Upon request, we will include a data transfer and Office installation at no additional charge. Also included in price is a charging cable and adapter, and hard shell protective case. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.


Processor:
CPU: Intel Core i5 
CPU Speed: 2.5GHz
Onboard RAM: 8GB
Maximum RAM: 8GB

Video:
Screen: 13.3-inch (diagonal) LED-backlit glossy widescreen
GPU: Intel HD Graphics 4000
VRAM: 1536MB

Storage:
Hard Drive: 250GB SSD

Networking:
Ethernet: Optional Apple USB Ethernet Adapter or Thunderbolt to Gigabit Ethernet Adapter
WI-FI: (802.11ac)
Bluetooth: 4.0

Mac OS X: Catalina 10.15.2

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
36,"(NO CREDIT FINANCING) MacBook Pro Retina 13"" 2.6GHz i5, 8GB, 121GB SSD",699,https://images.craigslist.org/00202_8r0SUOkZo20_600x450.jpg,"(WE FINANCE) This certified pre-owned MacBook Pro Retina 13"" 2.6 GHz i5, 8GB RAM, 121GB SSD is in excellent condition and fully functional. Upon request, we will include a data transfer and Office installation at no additional charge. Also included in price is a charging cable and adapter, and hard shell protective case. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.


Processor:
CPU: Intel Core i5 
CPU Speed: 2.6GHz
Onboard RAM: 8GB
Maximum RAM: 8GB

Video:
Screen: 13.3-inch (diagonal) LED-backlit glossy widescreen
GPU: Intel Iris
VRAM: 1536MB

Storage:
Hard Drive: 121GB SSD

Networking:
Ethernet: Optional Apple USB Ethernet Adapter or Thunderbolt to Gigabit Ethernet Adapter
WI-FI: (802.11ac)
Bluetooth: 4.0

Mac OS X: Mojave 10.14.6

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
37,Apple TV 3rd Generation,59,https://images.craigslist.org/00o0o_h6Mu7h9DC3d_600x450.jpg,"This certified pre-owned Apple TV 3rd Generation is in excellent condition and fully functional. Remote also included. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
38,(NO CREDIT FINANCING) Apple Watch Series 5 40MM GPS Black,399,https://images.craigslist.org/00C0C_7Mgh9nLZ5IO_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple Watch Series 5 40MM GPS is in excellent condition and fully functional. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
39,(NO CREDIT FINANCING) Apple Watch Series 4 42MM Cellular Black,279,https://images.craigslist.org/00P0P_h9AYKOtQc0C_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple Watch Series 4 42MM Cellular Black is in excellent condition and fully functional.. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
40,(NO CREDIT FINANCING) iPad Mini 4 128GB White WI-FI/Cellular,249,https://images.craigslist.org/01111_eSthRziZOHU_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple iPad Mini 4 128GB White WI-FI/Cellular is in excellent condition and fully functional. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
41,(NO CREDIT FINANCING) iPad 6 32GB White WI-FI Only,249,https://images.craigslist.org/00505_eU5n3XaZngx_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple iPad 6 32GB White WI-FI Only is in excellent condition and fully functional. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
42,"(NO CREDIT FINANCING) iPad 5 9.7"" 32GB Black WIFI Only",274,https://images.craigslist.org/00F0F_fSeXaqK5uKL_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple iPad 5 9.7"" 32GB Black WIFI Only is in excellent condition and fully functional. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
43,"(NO CREDIT FINANCING) iPad Air 9.7"" 64GB WIFI/Cellular Black",249,https://images.craigslist.org/00M0M_7aMLHQEWeOX_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple iPad Air 9.7"" 64GB Black WI-FI/Cellular is in excellent condition and fully functional. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
44,iPod Mini 4 Red,59,https://images.craigslist.org/01313_hEtDeV0r98k_600x450.jpg,"(WE FINANCE) This certified pre-owned Apple iPod Mini 4 WIFI Only Red is in excellent condition and fully functional. 90-Day Repair/Replace and a Guarantee 12 Month OEM-equivalent Warranty! - Feel free to call with any questions at  show contact info
.

*Subject to 5.3% Sales Tax *Subject to 5.3% Sales Tax

Business Hours
Monday - Friday
9:00 am to 7:00 pm
Saturday and Sunday
10:00 am to 5:00 pm
1307 West Main Street
Richmond, VA, 23220
show contact info","

more ads  by this user        
"
45,iPad 6th Generation 32GB,259,https://images.craigslist.org/00Y0Y_eGprfyQ6Ufh_600x450.jpg,"(We Finance! No Credit Needed). We have an iPad 6th Gen 32GB (WIFI Only) in excellent condition. If you are interested, please stop by our store located at 1307 W Main Street Richmond, VA 23220 or give us a call at 804-709-1815 during operating hours. We offer a 1 year warranty and financing on all of our devices. Also included in price - charging cable and adapter.",make / manufacturer: Apple iPad 6th Gen
46,DD,1600,https://images.craigslist.org/00V0V_5KyzQh6irLA_600x450.jpg,"Good set of 4 12” DD! Plays good, very loud, has a custom built box with port.... 1600! Just hit me up and let me know.... 
show contact info",excellent
47,Canon EOS 77D DSLR Camera,450,https://images.craigslist.org/01111_7HUwaHhT4W1_600x450.jpg,"included is 2 aftermarket batteries, charger, & aftermarket 2 battery grip.

A really awesome semi-pro camera for beginners or a GREAT upgrade from a T5/T6 or anything older!",
48,TOKINA 11-16mm f/2.8 DX II for Canon EF-S,250,https://images.craigslist.org/00808_8gL5qw1kNYc_600x450.jpg,"Beautiful clean wide glass!

11-16mm f/2.8 AF Lens Designed for Cameras with APS-C Sensors Internal Silent Focusing AF Motor One Touch Focus Clutch Mechanism Two Aspheric Lens Elements Two Super-Low Dispersion Lens Elements Improved Multi-Coating 77mm Filter Thread",
49,Cellphone cell phone Samsung A20 32GB MetroPCS PCS New,95,https://images.craigslist.org/00M0M_kP1FqI6o095_600x450.jpg,"Selling a brand new Samsung A20 32GB cell phone for MetroPCS

There is no blocks, restrictions or holds or anything like that on it.

It's new in the box with its original accessories.

Cash and carry, no PayPal, no checks, no trades

Pick here in The FAN",new
50,Brookstone wired purple cat headphones,30,https://images.craigslist.org/00I0I_73QymBq7Esj_600x450.jpg,"Originally 140, comes with everything and they light up as well. Gaming with all attachable",excellent
51,Lenovo Tab 2 16GB Tablet! Includes Warranty! Great Deal!,55,https://images.craigslist.org/00202_hfZJFfvBKjg_600x450.jpg,"This awesome deal is located at the Tech Exchange – we’re right near VCU at 817 W Cary st! Come check out the amazing video game and electronic selection today!

We’ve got a great deal on an awesome Lenovo Tab 2 tablet with 32GB of storage! Get it today for just $54.99!

This Apple iPad has been fully cleaned, tested, cleared of all user data, reset to factory settings, and is in great working condition! The charger is also included, and this item carries a 2 week working warranty! It can be used on WiFi. 

We normally would sell this item for $79.99 but come in and mention this ad and it can be yours for $54.99!

Have old video games, iPods, cell phones, laptops, or DVDs laying around? We’ll buy them for cash! Call or stop by today!

www.thetechexchange.net
www.facebook.com/TechExchangeRVA
Call us at (804) 225-8137 with any questions!

817 W Cary St, Richmond VA 23220
Open 11-7 Mon-Sat, 12-5 Sun","

more ads  by this user        
"
